TALKOOTIE,TALKOV?GEN,0,0,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,0,0,963
H?YL??J?NTIE,HYVLARV?GEN,0,0,1,3,965
HAMARINTIE,HAMMARSV?GEN,0,0,3,3,963
TAAVINTIE,DAVIDSV?GEN,2,6,0,0,965
H?YL??J?NTIE,HYVLARV?GEN,0,0,5,7,965
HAMARINTIE,HAMMARSV?GEN,0,0,1,1,963
TUKKIPOJANTIE,STOCKFL?TARV?GEN,0,0,1,5,965
HAMARINTIE,HAMMARSV?GEN,0,0,5,5,963
PUROKATU,B?CKGATAN,0,0,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,0,0,963
HAMARINTIE,HAMMARSV?GEN,0,0,0,0,963
AJURINTIE,,0,0,0,0,965
L?NSITIE,V?STERV?GEN,0,0,0,0,964
KESKUSAUKIO,CENTRUMPLATSEN,0,0,0,0,970
AITATIE,,0,0,0,0,970
KOULUMESTARINTIE,,0,0,0,0,970
AJURINTIE,,0,0,0,0,965
SUOLAKETIE,S?LTINGSV?GEN,4,6,3,3,970
SUOLAKETIE,S?LTINGSV?GEN,8,10,0,0,970
KESKUSAUKIO,CENTRUMPLATSEN,0,0,0,0,965
SUOLAKETIE,S?LTINGSV?GEN,2,2,1,1,970
L?NSITIE,V?STERV?GEN,0,0,0,0,964
KESKUSKATU,,0,0,0,0,964
L?NSITIE,V?STERV?GEN,4,6,0,0,964
L?NSITIE,V?STERV?GEN,8,8,0,0,965
L?NSITIE,V?STERV?GEN,0,0,0,0,964
PEIPONTIE,BOFINKSV?GEN,6,8,0,0,964
PEIPONTIE,BOFINKSV?GEN,0,0,0,0,964
RUOHIKKOPOLKU,GR?SLINDESTIGEN,2,6,1,1,970
VIERTOKUJA,SLINGERGR?ND,0,0,0,0,965
VIERTOTIE,SLINGERV?GEN,0,0,0,0,964
VIERTOKUJA,SLINGERGR?ND,0,0,0,0,965
VIERTOTIE,SLINGERV?GEN,0,0,0,0,964
TORNIPOLKU,TORNSTIGEN,6,6,7,17,970
TORNIPOLKU,TORNSTIGEN,0,0,0,0,970
VIERTOTIE,SLINGERV?GEN,0,0,0,0,964
NIITTYPOLKU,?NGSSTIGEN,0,0,2,2,964
VIERTOTIE,SLINGERV?GEN,0,0,0,0,964
KAAKKOISPOLKU,SYDOSTSTIGEN,0,0,2,8,965
NIITTYPOLKU,?NGSSTIGEN,0,0,0,0,940
VIERTOTIE,SLINGERV?GEN,12,12,0,0,964
VIERTOTIE,SLINGERV?GEN,10,10,0,0,964
VIERTOTIE,SLINGERV?GEN,0,0,0,0,964
TORNIPOLKU,TORNSTIGEN,2,4,1,5,970
KEINUPOLKU,GUNGSTIGEN,2,2,0,0,965
L?NSITIE,V?STERV?GEN,2,2,0,0,964
KARJALAISKYL?NTIE,KARELARBYV?GEN,130,148,129,147,940
MARJAPOLKU,B?RSTIGEN,0,0,0,0,964
KARJALAISKYL?NTIE,KARELARBYV?GEN,74,128,73,127,940
,,0,0,0,0,945
KARJALAISKYL?NTIE,KARELARBYV?GEN,28,72,27,71,940
,,0,0,0,0,945
KARJALAISKYL?NTIE,KARELARBYV?GEN,2,26,1,25,940
,,0,0,0,0,945
TOLKKISTENTIE,TOLKISV?GEN,328,346,327,345,930
YL?-HAIKKOONTIE,?VRE HAIKOV?GEN,30,100,29,99,940
HALLITIE,HALLV?GEN,2,50,1,49,945
HAVUHARJUNTIE,HAVUHARJUV?GEN,18,84,17,83,940
HALLITIE,HALLV?GEN,52,62,51,61,945
,,0,0,0,0,945
HAIKKOONTIE,HAIKOV?GEN,74,86,73,85,930
